tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,data_type,year
1968-2066,Macon,Hard,32.0,A,19680220,299,109812,5.0,,Jan Leschly,L,,DEN,27.4,100078,2.0,,Clark Graebner,R,188.0,USA,24.2,6-4 6-8 15-13 6-4,5,SF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-2066,Macon,Hard,32.0,A,19680220,298,109759,7.0,,Michael Sangster,R,,GBR,27.4,100070,,,Jan Kukal,R,,CZE,25.4,6-4 7-9 3-6 6-2 6-4,5,SF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9300,Orlando WCT,Carpet,8.0,A,19680220,300,100069,,,Dennis Ralston,R,188.0,USA,25.5,100037,,,Nikola Pilic,L,191.0,CRO,28.4,31-20,3,F,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9300,Orlando WCT,Carpet,8.0,A,19680220,299,100048,,,Earl Butch Buchholz,R,188.0,USA,27.4,100055,,,Cliff Drysdale,R,188.0,RSA,26.7,28-31 31-23 5-2,3,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9300,Orlando WCT,Carpet,8.0,A,19680220,298,100069,,,Dennis Ralston,R,188.0,USA,25.5,100087,,,John Newcombe,R,183.0,AUS,23.7,31-26 31-20,3,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9300,Orlando WCT,Carpet,8.0,A,19680220,297,100100,,,Tony Roche,L,178.0,AUS,22.7,100037,,,Nikola Pilic,L,191.0,CRO,28.4,31-30 31-29,3,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9300,Orlando WCT,Carpet,8.0,A,19680220,296,100058,,,Roger Taylor,L,183.0,GBR,26.3,100057,,,Pierre Barthes,R,,FRA,26.4,31-23 31-23,3,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9300,Orlando WCT,Carpet,8.0,A,19680220,295,100057,,,Pierre Barthes,R,,FRA,26.4,100087,,,John Newcombe,R,183.0,AUS,23.7,31-30 25-31 5-4,3,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9300,Orlando WCT,Carpet,8.0,A,19680220,294,100048,,,Earl Butch Buchholz,R,188.0,USA,27.4,100100,,,Tony Roche,L,178.0,AUS,22.7,27-31 31-22 5-4,3,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9300,Orlando WCT,Carpet,8.0,A,19680220,293,100055,,,Cliff Drysdale,R,188.0,RSA,26.7,100037,,,Nikola Pilic,L,191.0,CRO,28.4,31-30 30-31 5-4,3,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9300,Orlando WCT,Carpet,8.0,A,19680220,292,100069,,,Dennis Ralston,R,188.0,USA,25.5,100058,,,Roger Taylor,L,183.0,GBR,26.3,31-25 31-26,3,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9300,Orlando WCT,Carpet,8.0,A,19680220,291,100055,,,Cliff Drysdale,R,188.0,RSA,26.7,100100,,,Tony Roche,L,178.0,AUS,22.7,26-31 31-26 5-2,3,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9300,Orlando WCT,Carpet,8.0,A,19680220,290,100037,,,Nikola Pilic,L,191.0,CRO,28.4,100048,,,Earl Butch Buchholz,R,188.0,USA,27.4,31-28 31-20,3,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9300,Orlando WCT,Carpet,8.0,A,19680220,289,100069,,,Dennis Ralston,R,188.0,USA,25.5,100057,,,Pierre Barthes,R,,FRA,26.4,31-13 31-16,3,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9300,Orlando WCT,Carpet,8.0,A,19680220,288,100058,,,Roger Taylor,L,183.0,GBR,26.3,100087,,,John Newcombe,R,183.0,AUS,23.7,27-31 31-24 5-4,3,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T108,Concord Indoors,Carpet,,A,19680226,111,100074,,,Arthur Ashe,R,185.0,USA,24.6,109812,,,Jan Leschly,L,,DEN,27.4,6-3 15-13,3,F,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T108,Concord Indoors,Carpet,,A,19680226,105,100074,,,Arthur Ashe,R,185.0,USA,24.6,109749,,,Pancho Guzman,R,,ECU,21.7,12-10 7-5,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T108,Concord Indoors,Carpet,,A,19680226,106,100060,,,Marty Riessen,R,185.0,USA,26.2,109823,,,Ron Holmberg,R,185.0,USA,30.0,7-5 6-8 9-7,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T108,Concord Indoors,Carpet,,A,19680226,107,109812,,,Jan Leschly,L,,DEN,27.4,100027,,,Gene Scott,R,185.0,USA,30.1,2-6 6-4 9-7,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T108,Concord Indoors,Carpet,,A,19680226,108,100078,,,Clark Graebner,R,188.0,USA,24.3,110373,,,Rafael Osuna,R,,MEX,29.4,6-3 6-2,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T108,Concord Indoors,Carpet,,A,19680226,101,109749,,,Pancho Guzman,R,,ECU,21.7,110004,,,Josef Stabholz,R,,ISR,22.6,6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T108,Concord Indoors,Carpet,,A,19680226,102,109823,,,Ron Holmberg,R,185.0,USA,30.0,100106,,,Graham Stilwell,R,173.0,GBR,22.2,6-3 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T108,Concord Indoors,Carpet,,A,19680226,103,100027,,,Gene Scott,R,185.0,USA,30.1,109775,,,Robert Wilson,R,,GBR,32.2,7-5 2-6 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T108,Concord Indoors,Carpet,,A,19680226,104,100078,,,Clark Graebner,R,188.0,USA,24.3,100011,,,Torben Ulrich,L,180.0,DEN,39.3,6-2 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T108,Concord Indoors,Carpet,,A,19680226,109,100074,,,Arthur Ashe,R,185.0,USA,24.6,100060,,,Marty Riessen,R,185.0,USA,26.2,6-4 4-6 6-3,3,SF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T108,Concord Indoors,Carpet,,A,19680226,110,109812,,,Jan Leschly,L,,DEN,27.4,100078,,,Clark Graebner,R,188.0,USA,24.3,6-4 0-6 6-1,3,SF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9204,Kingston,Hard,32.0,A,19680226,300,100084,,,Tom Okker,R,178.0,NED,24.0,100174,,,Manuel Orantes,L,178.0,ESP,19.0,6-2 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9204,Kingston,Hard,32.0,A,19680226,297,100073,,,Mark Cox,L,185.0,GBR,24.6,100094,,,Jim Osborne,R,185.0,USA,23.0,6-3 6-1,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9204,Kingston,Hard,32.0,A,19680226,296,100084,,,Tom Okker,R,178.0,NED,24.0,109879,,,Jose Luis Arillla,R,,ESP,26.9,6-4 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9204,Kingston,Hard,32.0,A,19680226,295,100174,,,Manuel Orantes,L,178.0,ESP,19.0,100009,,,Istvan Gulyas,R,,HUN,36.3,11-9 6-3,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9204,Kingston,Hard,32.0,A,19680226,294,109759,,,Michael Sangster,R,,GBR,27.4,100039,,,Boro Jovanovic,R,,CRO,28.3,6-4 6-2,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9204,Kingston,Hard,32.0,A,19680226,293,109879,,,Jose Luis Arillla,R,,ESP,26.9,100141,,,Zeljko Franulovic,R,,CRO,20.7,10-8 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9204,Kingston,Hard,32.0,A,19680226,292,100073,,,Mark Cox,L,185.0,GBR,24.6,210820,,,Mervyn Morris,U,,JAM,,6-1 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9204,Kingston,Hard,32.0,A,19680226,291,100009,,,Istvan Gulyas,R,,HUN,36.3,109752,,,Ingo Buding,R,,GER,26.1,12-10 4-6 7-5,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9204,Kingston,Hard,32.0,A,19680226,290,100039,,,Boro Jovanovic,R,,CRO,28.3,100104,,,Richard Russell,R,,JAM,22.4,10-8 6-8 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9204,Kingston,Hard,32.0,A,19680226,289,100084,,,Tom Okker,R,178.0,NED,24.0,210821,,,Richard Thompson,U,,JAM,,6-2 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9204,Kingston,Hard,32.0,A,19680226,288,100174,,,Manuel Orantes,L,178.0,ESP,19.0,100070,,,Jan Kukal,R,,CZE,25.4,6-4 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9204,Kingston,Hard,32.0,A,19680226,287,100094,,,Jim Osborne,R,185.0,USA,23.0,100113,,,Jan Kodes,R,175.0,CZE,21.9,3-6 6-4 7-5,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9204,Kingston,Hard,32.0,A,19680226,286,109759,,,Michael Sangster,R,,GBR,27.4,210822,,,Robin Gyles,U,,JAM,,6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9204,Kingston,Hard,32.0,A,19680226,285,100009,,,Istvan Gulyas,R,,HUN,36.3,110873,,,Compton Russell,U,,CAR,,6-0 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9204,Kingston,Hard,32.0,A,19680226,284,100113,,,Jan Kodes,R,175.0,CZE,21.9,100061,,,Tom Edlefsen,R,188.0,USA,26.2,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9204,Kingston,Hard,32.0,A,19680226,283,100094,,,Jim Osborne,R,185.0,USA,23.0,210823,,,David Brandt,U,,JAM,,6-0 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9204,Kingston,Hard,32.0,A,19680226,299,100084,,,Tom Okker,R,178.0,NED,24.0,100073,,,Mark Cox,L,185.0,GBR,24.6,6-1 6-2,3,SF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9204,Kingston,Hard,32.0,A,19680226,298,100174,,,Manuel Orantes,L,178.0,ESP,19.0,109759,,,Michael Sangster,R,,GBR,27.4,6-3 3-6 6-3,3,SF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9301,Tulsa WCT,Carpet,8.0,A,19680227,300,100055,,,Cliff Drysdale,R,188.0,RSA,26.7,100069,,,Dennis Ralston,R,188.0,USA,25.5,31-24,3,F,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9301,Tulsa WCT,Carpet,8.0,A,19680227,299,100055,,,Cliff Drysdale,R,188.0,RSA,26.7,100057,,,Pierre Barthes,R,,FRA,26.4,31-25 31-24,3,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9301,Tulsa WCT,Carpet,8.0,A,19680227,298,100037,,,Nikola Pilic,L,191.0,CRO,28.5,100048,,,Earl Butch Buchholz,R,188.0,USA,27.4,22-31 31-23 5-1,3,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9301,Tulsa WCT,Carpet,8.0,A,19680227,297,100069,,,Dennis Ralston,R,188.0,USA,25.5,100087,,,John Newcombe,R,183.0,AUS,23.7,31-25 28-31 5-3,3,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9301,Tulsa WCT,Carpet,8.0,A,19680227,296,100058,,,Roger Taylor,L,183.0,GBR,26.3,100100,,,Tony Roche,L,178.0,AUS,22.7,26-31 31-21 5-1,3,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9301,Tulsa WCT,Carpet,8.0,A,19680227,295,100048,,,Earl Butch Buchholz,R,188.0,USA,27.4,100055,,,Cliff Drysdale,R,188.0,RSA,26.7,30-31 31-28 5-3,3,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9301,Tulsa WCT,Carpet,8.0,A,19680227,294,100087,,,John Newcombe,R,183.0,AUS,23.7,100058,,,Roger Taylor,L,183.0,GBR,26.3,31-30 31-18,3,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9301,Tulsa WCT,Carpet,8.0,A,19680227,293,100037,,,Nikola Pilic,L,191.0,CRO,28.5,100057,,,Pierre Barthes,R,,FRA,26.4,31-24 27-31 5-1,3,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9301,Tulsa WCT,Carpet,8.0,A,19680227,292,100069,,,Dennis Ralston,R,188.0,USA,25.5,100100,,,Tony Roche,L,178.0,AUS,22.7,31-27 28-31 5-3,3,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9301,Tulsa WCT,Carpet,8.0,A,19680227,291,100048,,,Earl Butch Buchholz,R,188.0,USA,27.4,100057,,,Pierre Barthes,R,,FRA,26.4,31-23 31-17,3,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9301,Tulsa WCT,Carpet,8.0,A,19680227,290,100055,,,Cliff Drysdale,R,188.0,RSA,26.7,100037,,,Nikola Pilic,L,191.0,CRO,28.5,31-29 31-30,3,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9301,Tulsa WCT,Carpet,8.0,A,19680227,289,100087,,,John Newcombe,R,183.0,AUS,23.7,100100,,,Tony Roche,L,178.0,AUS,22.7,22-31 31-28 5-4,3,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9301,Tulsa WCT,Carpet,8.0,A,19680227,288,100069,,,Dennis Ralston,R,188.0,USA,25.5,100058,,,Roger Taylor,L,183.0,GBR,26.3,31-24 26-31 5-4,3,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T109,Munich Indoors,Carpet,,A,19680228,115,109821,,,Jorgen Ulrich,R,,DEN,32.5,100179,,,Karl Meiler,R,178.0,GER,18.8,4-6 9-7 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T109,Munich Indoors,Carpet,,A,19680228,109,109821,,,Jorgen Ulrich,R,,DEN,32.5,110017,,,John McDonald,R,,NZL,36.9,6-3 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T109,Munich Indoors,Carpet,,A,19680228,110,100179,,,Karl Meiler,R,178.0,GER,18.8,110272,,,Lothar Pawlik,U,,GER,,6-1 6-2,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T109,Munich Indoors,Carpet,,A,19680228,111,100085,,,Hans Joachim Ploetz,R,,GER,24.0,109761,,,Eric Drossart,R,,BEL,26.0,6-2 4-6 6-3,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T109,Munich Indoors,Carpet,,A,19680228,112,100047,,,Bob Carmichael,R,183.0,AUS,27.6,100137,,,Hans Jurgen Pohmann,R,178.0,GER,20.7,6-1 3-6 6-1,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T109,Munich Indoors,Carpet,,A,19680228,101,109821,,,Jorgen Ulrich,R,,DEN,32.5,210892,,,Hannes Muehlenburg,U,,GER,,6-1 6-0,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T109,Munich Indoors,Carpet,,A,19680228,102,100047,,,Bob Carmichael,R,183.0,AUS,27.6,107993,,,Peter Pokorny,R,,AUT,27.5,6-2 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T109,Munich Indoors,Carpet,,A,19680228,103,100179,,,Karl Meiler,R,178.0,GER,18.8,110194,,,Uwe Gottschalk,U,,GER,,6-3 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T109,Munich Indoors,Carpet,,A,19680228,104,110017,,,John McDonald,R,,NZL,36.9,110249,,,Karl Fichtel,U,,GER,,9-7 8-6,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T109,Munich Indoors,Carpet,,A,19680228,105,100085,,,Hans Joachim Ploetz,R,,GER,24.0,112517,,,Jaroslav Drobny,U,,TCH,46.3,6-3 8-6,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T109,Munich Indoors,Carpet,,A,19680228,106,109761,,,Eric Drossart,R,,BEL,26.0,100161,,,Jurgen Fassbender,R,,GER,19.7,6-3 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T109,Munich Indoors,Carpet,,A,19680228,107,110272,,,Lothar Pawlik,U,,GER,,210893,,,Bernd Loibl,U,,GER,,6-0 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T109,Munich Indoors,Carpet,,A,19680228,108,100137,,,Hans Jurgen Pohmann,R,178.0,GER,20.7,210895,,,Gunther Prell,U,,GER,,8-10 6-4 6-0,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T109,Munich Indoors,Carpet,,A,19680228,113,109821,,,Jorgen Ulrich,R,,DEN,32.5,100085,,,Hans Joachim Ploetz,R,,GER,24.0,6-1 6-4,3,SF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T109,Munich Indoors,Carpet,,A,19680228,114,100179,,,Karl Meiler,R,178.0,GER,18.8,100047,,,Bob Carmichael,R,183.0,AUS,27.6,6-3 7-9 10-8,3,SF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T110,Long Island Indoors,Carpet,,A,19680302,101,100078,,,Clark Graebner,R,188.0,USA,24.3,109932,,,Chuck Mckinley,R,,USA,27.1,31-24,1,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T110,Long Island Indoors,Carpet,,A,19680302,102,100027,,,Gene Scott,R,185.0,USA,30.1,100028,,,Manuel Santana,R,170.0,ESP,29.8,31-26,1,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T110,Long Island Indoors,Carpet,,A,19680302,103,100078,,,Clark Graebner,R,188.0,USA,24.3,100028,,,Manuel Santana,R,170.0,ESP,29.8,31-22,1,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-T110,Long Island Indoors,Carpet,,A,19680302,104,109932,,,Chuck Mckinley,R,,USA,27.1,100027,,,Gene Scott,R,185.0,USA,30.1,31-28,1,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-3940,Barranquilla,Clay,32.0,A,19680304,300,100084,,,Tom Okker,R,178.0,NED,24.0,100060,,,Marty Riessen,R,185.0,USA,26.2,8-6 6-3 6-3,5,F,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-3940,Barranquilla,Clay,32.0,A,19680304,297,100073,,,Mark Cox,L,185.0,GBR,24.6,109752,,,Ingo Buding,R,,GER,26.1,6-3 4-6 6-1,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-3940,Barranquilla,Clay,32.0,A,19680304,296,109749,,,Pancho Guzman,R,,ECU,21.7,100114,,,Ray Ruffels,R,,AUS,21.9,7-9 6-3 6-2,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-3940,Barranquilla,Clay,32.0,A,19680304,295,100084,,,Tom Okker,R,178.0,NED,24.0,100070,,,Jan Kukal,R,,CZE,25.4,6-3 7-5,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-3940,Barranquilla,Clay,32.0,A,19680304,294,100060,,,Marty Riessen,R,185.0,USA,26.2,100009,,,Istvan Gulyas,R,,HUN,36.3,6-2 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-3940,Barranquilla,Clay,32.0,A,19680304,293,109752,,,Ingo Buding,R,,GER,26.1,100079,,,Bill Bowrey,R,,AUS,24.1,5-7 6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-3940,Barranquilla,Clay,32.0,A,19680304,292,100073,,,Mark Cox,L,185.0,GBR,24.6,100001,,,Gardnar Mulloy,R,185.0,USA,54.2,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-3940,Barranquilla,Clay,32.0,A,19680304,291,100009,,,Istvan Gulyas,R,,HUN,36.3,100061,,,Tom Edlefsen,R,188.0,USA,26.2,6-2 7-5,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-3940,Barranquilla,Clay,32.0,A,19680304,290,109749,,,Pancho Guzman,R,,ECU,21.7,100128,,,Cliff Richey,R,175.0,USA,21.1,6-4 2-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-3940,Barranquilla,Clay,32.0,A,19680304,289,100070,,,Jan Kukal,R,,CZE,25.4,109777,,,Alan Fox,R,173.0,USA,28.6,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-3940,Barranquilla,Clay,32.0,A,19680304,288,100084,,,Tom Okker,R,178.0,NED,24.0,100141,,,Zeljko Franulovic,R,,CRO,20.7,6-4 1-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-3940,Barranquilla,Clay,32.0,A,19680304,287,100060,,,Marty Riessen,R,185.0,USA,26.2,100113,,,Jan Kodes,R,175.0,CZE,22.0,8-6 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-3940,Barranquilla,Clay,32.0,A,19680304,286,100114,,,Ray Ruffels,R,,AUS,21.9,100068,,,Herb Fitzgibbon,R,,USA,25.6,6-4 1-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-3940,Barranquilla,Clay,32.0,A,19680304,285,100079,,,Bill Bowrey,R,,AUS,24.1,122318,,,Antonio Gonzalez,U,,ESP,,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-3940,Barranquilla,Clay,32.0,A,19680304,284,109752,,,Ingo Buding,R,,GER,26.1,100049,,,Jim Mcmanus,L,175.0,USA,27.4,6-2 4-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-3940,Barranquilla,Clay,32.0,A,19680304,283,100073,,,Mark Cox,L,185.0,GBR,24.6,100104,,,Richard Russell,R,,JAM,22.4,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-3940,Barranquilla,Clay,32.0,A,19680304,282,100061,,,Tom Edlefsen,R,188.0,USA,26.2,117251,,,Andres Hammersley,U,,CHI,48.3,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-3940,Barranquilla,Clay,32.0,A,19680304,281,100068,,,Herb Fitzgibbon,R,,USA,25.6,100174,,,Manuel Orantes,L,178.0,ESP,19.0,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-3940,Barranquilla,Clay,32.0,A,19680304,280,109777,,,Alan Fox,R,173.0,USA,28.6,115023,,,Dick Ogden,U,,USA,28.7,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-3940,Barranquilla,Clay,32.0,A,19680304,279,100141,,,Zeljko Franulovic,R,,CRO,20.7,100094,,,Jim Osborne,R,185.0,USA,23.0,6-4 3-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-3940,Barranquilla,Clay,32.0,A,19680304,278,100009,,,Istvan Gulyas,R,,HUN,36.3,113287,,,Gustavo Rueda,U,,COL,,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-3940,Barranquilla,Clay,32.0,A,19680304,277,109749,,,Pancho Guzman,R,,ECU,21.7,107871,,,Nunil Velasco,R,,COL,,6-2 5-7 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-3940,Barranquilla,Clay,32.0,A,19680304,276,100113,,,Jan Kodes,R,175.0,CZE,22.0,109879,,,Jose Luis Arillla,R,,ESP,26.9,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-3940,Barranquilla,Clay,32.0,A,19680304,275,100070,,,Jan Kukal,R,,CZE,25.4,109759,,,Michael Sangster,R,,GBR,27.4,7-5 4-6 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-3940,Barranquilla,Clay,32.0,A,19680304,274,100001,,,Gardnar Mulloy,R,185.0,USA,54.2,100039,,,Boro Jovanovic,R,,CRO,28.3,6-4 8-6,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-3940,Barranquilla,Clay,32.0,A,19680304,273,100084,,,Tom Okker,R,178.0,NED,24.0,210819,,,Lubin Taborda,U,,COL,,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-3940,Barranquilla,Clay,32.0,A,19680304,272,100128,,,Cliff Richey,R,175.0,USA,21.1,110004,,,Josef Stabholz,R,,ISR,22.6,6-0 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-3940,Barranquilla,Clay,32.0,A,19680304,271,100060,,,Marty Riessen,R,185.0,USA,26.2,100032,,,Patricio Rodriguez Chi,R,188.0,CHI,29.2,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-3940,Barranquilla,Clay,32.0,A,19680304,270,100114,,,Ray Ruffels,R,,AUS,21.9,100198,,,Alvaro Betancur,R,,COL,18.1,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-3940,Barranquilla,Clay,32.0,A,19680304,299,100084,,,Tom Okker,R,178.0,NED,24.0,109749,,,Pancho Guzman,R,,ECU,21.7,6-3 6-1 6-1,5,SF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-3940,Barranquilla,Clay,32.0,A,19680304,298,100060,,,Marty Riessen,R,185.0,USA,26.2,100073,,,Mark Cox,L,185.0,GBR,24.6,6-0 6-3 6-4,5,SF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-344,Caracas,Hard,64.0,A,19680311,300,100060,,,Marty Riessen,R,185.0,USA,26.2,100128,,,Cliff Richey,R,175.0,USA,21.1,6-1 8-6 6-1,5,F,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-344,Caracas,Hard,64.0,A,19680311,297,100113,,,Jan Kodes,R,175.0,CZE,22.0,109777,,,Alan Fox,R,173.0,USA,28.7,6-2 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
