ATP,Location,Tournament,Date,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,CBW,CBL,EXW,EXL,UBW,UBL,LBW,LBL,SJW,SJL,IWW,IWL,GBW,GBL,SBW,SBL,B&WW,B&WL,Surface_Clay,Surface_Grass,Surface_Hard,Round_2nd Round,Round_3rd Round,Round_4th Round,Round_Quarterfinals,Round_Round Robin,Round_Semifinals,Round_The Final,Court_Outdoor,Series_ATP250,Series_ATP500,Series_Grand Slam,Series_International,Series_International Gold,Series_Masters,Series_Masters 1000,Series_Masters Cup,Player1,Player2,P1Rank,P2Rank,P1Pts,P2Pts,Label,H2H_P1_Wins,H2H_Total,H2H_P1_WinRate,H2H_P1_GamesWonRatio,H2H_P1_SetsWonRatio,P1_Matches_7Days,P2_Matches_7Days,P1_Matches_14Days,P2_Matches_14Days,P1_Games_7Days,P2_Games_7Days,P1_WinLoss_7Days,P2_WinLoss_7Days,P1_GamesWonRatio_7Days,P2_GamesWonRatio_7Days,P1_GamesWonRatio_14Days,P2_GamesWonRatio_14Days,P1_GamesPlayed_7Days,P2_GamesPlayed_14Days,P1_SetsPlayed_7Days,P2_SetsPlayed_7Days,P1_SetsPlayed_14Days,P2_SetsPlayed_14Days,P1_Days_Since_Last,P2_Days_Since_Last,P1_GamesPlayed_14Days,P2_GamesPlayed_7Days,Log_P1Rank,Log_P2Rank
3,Doha,Qatar Open,1/3/00,3,mirnyi m.,puerta m.,74,101,0,0,7,5,6,2,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,puerta m.,mirnyi m.,101,74,0,0,0,0,0,0.5,0.5,0.5,0,2,0,2,0,30,0.5,0.5,0.5,0.5666666666666667,0.5,0.5666666666666667,0,30,0,4,0,4,100,100,0,30,4.624972813284271,4.317488114
3,Doha,Qatar Open,1/3/00,3,kiefer n.,caratti c.,6,211,0,0,6,1,6,1,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,caratti c.,kiefer n.,211,6,0,0,0,0,0,0.5,0.5,0.5,1,3,1,3,33,61,1,0.6666666666666666,0.5151515151515151,0.5737704918032787,0.5151515151515151,0.5737704918032787,33,61,3,6,3,6,100,100,33,61,5.356586274672012,1.9459101490553132
2,Chennai,Gold Flake Open,1/3/00,3,stanoytchev o.,kilderry p.,111,342,0,0,6,4,7,6,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,stanoytchev o.,kilderry p.,111,342,0,0,1,0,0,0.5,0.5,0.5,1,0,1,0,27,0,0,0.5,0.4074074074074074,0.5,0.4074074074074074,0.5,27,0,3,0,3,0,100,100,27,0,4.718498871295094,5.8377304471659395
2,Chennai,Gold Flake Open,1/3/00,3,hantschk m.,ketola t.,128,163,0,0,5,7,7,5,6,2,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,hantschk m.,ketola t.,128,163,0,0,1,0,0,0.5,0.5,0.5,3,1,3,1,90,30,0.6666666666666666,1,0.4888888888888889,0.5333333333333333,0.4888888888888889,0.5333333333333333,90,30,9,3,9,3,100,100,90,30,4.859812404361672,5.099866427824199
2,Chennai,Gold Flake Open,1/3/00,3,pioline c.,ram a.,14,414,0,0,6,3,6,1,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,pioline c.,ram a.,14,414,0,0,1,0,0,0.5,0.5,0.5,3,0,3,0,82,0,0.6666666666666666,0.5,0.5365853658536586,0.5,0.5365853658536586,0.5,82,0,8,0,8,0,100,100,82,0,2.708050201,6.028278520230698
1,Adelaide,Australian Hardcourt Championships,1/3/00,3,grosjean s.,gambill j.m.,26,58,0,0,3,6,7,6,6,2,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,gambill j.m.,grosjean s.,58,26,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,100,100,0,0,4.077537444,3.295836866004329
1,Adelaide,Australian Hardcourt Championships,1/3/00,3,escude n.,dosedel s.,40,63,0,0,7,6,6,4,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,escude n.,dosedel s.,40,63,0,0,1,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,100,100,0,0,3.713572066704308,4.1588830833596715
1,Adelaide,Australian Hardcourt Championships,1/3/00,3,enqvist t.,federer r.,5,65,0,0,7,6,6,4,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,federer r.,enqvist t.,65,5,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,100,100,0,0,4.189654742026425,1.791759469228055
1,Adelaide,Australian Hardcourt Championships,1/3/00,3,vinck c.,goldstein p.,227,88,0,0,3,6,6,3,6,4,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,vinck c.,goldstein p.,227,88,0,0,1,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,100,100,0,0,5.429345628954441,4.48863637
1,Adelaide,Australian Hardcourt Championships,1/3/00,3,stoltenberg j.,hrbaty d.,84,20,0,0,6,3,6,1,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,hrbaty d.,stoltenberg j.,20,84,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,100,100,0,0,3.044522437723423,4.442651256490317
1,Adelaide,Australian Hardcourt Championships,1/3/00,3,sekulov j.,pozzi g.,142,79,0,0,6,4,2,6,6,2,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,sekulov j.,pozzi g.,142,79,0,0,1,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,100,100,0,0,4.962844630259907,4.382026634673881
1,Adelaide,Australian Hardcourt Championships,1/3/00,3,petrovic d.,huet s.,208,122,0,0,3,6,6,3,6,3,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,petrovic d.,huet s.,208,122,0,0,1,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,100,100,0,0,5.342334251964811,4.812184355372417
1,Adelaide,Australian Hardcourt Championships,1/3/00,3,norman m.,draper s.,15,155,0,0,6,4,6,4,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,norman m.,draper s.,15,155,0,0,1,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,100,100,0,0,2.772588722239781,5.049856007249537
1,Adelaide,Australian Hardcourt Championships,1/3/00,3,martin a.,spadea v.,55,21,0,0,6,2,6,2,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,spadea v.,martin a.,21,55,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,100,100,0,0,3.091042453358316,4.025351691
1,Adelaide,Australian Hardcourt Championships,1/3/00,3,lisnard j.,tebbutt m.,134,351,0,0,7,6,6,7,6,4,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,tebbutt m.,lisnard j.,351,134,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,100,100,0,0,5.863631175598097,4.905274778
1,Adelaide,Australian Hardcourt Championships,1/3/00,3,hewitt l.,woodforde m.,24,129,0,0,6,3,2,6,6,1,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,hewitt l.,woodforde m.,24,129,0,0,1,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,100,100,0,0,3.218875824868201,4.867534450455582
1,Adelaide,Australian Hardcourt Championships,1/3/00,3,henman t.,balcells j.,11,218,0,0,6,4,7,6,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,henman t.,balcells j.,11,218,0,0,1,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,100,100,0,0,2.4849066497880004,5.389071729816501
1,Adelaide,Australian Hardcourt Championships,1/3/00,3,grosjean s.,ilie a.,26,51,0,0,6,2,6,1,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ilie a.,grosjean s.,51,26,0,0,0,0,0,0.5,0.5,0.5,0,1,0,1,0,30,0.5,1,0.5,0.5333333333333333,0.5,0.5333333333333333,0,30,0,3,0,3,100,100,0,30,3.951243718581427,3.295836866004329
2,Chennai,Gold Flake Open,1/3/00,3,sanguinetti d.,voinea a.,121,100,0,0,7,6,6,4,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,voinea a.,sanguinetti d.,100,121,0,0,0,0,0,0.5,0.5,0.5,0,2,0,2,0,61,0.5,0.5,0.5,0.5081967213114754,0.5,0.5081967213114754,0,61,0,6,0,6,100,100,0,61,4.615120517,4.804021044733257
1,Adelaide,Australian Hardcourt Championships,1/3/00,3,fromberg r.,woodbridge t.,81,198,0,0,7,6,5,7,6,4,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,woodbridge t.,fromberg r.,198,81,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,100,100,0,0,5.293304824724492,4.406719247264253
1,Adelaide,Australian Hardcourt Championships,1/3/00,3,federer r.,knippschild j.,65,87,0,0,6,1,6,4,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,federer r.,knippschild j.,65,87,0,0,1,0,0,0.5,0.5,0.5,1,0,1,0,23,0,0,0.5,0.4347826086956521,0.5,0.4347826086956521,0.5,23,0,2,0,2,0,100,100,23,0,4.189654742026425,4.477336814478207
1,Adelaide,Australian Hardcourt Championships,1/3/00,3,escude n.,baccanello p.,40,655,0,0,6,7,7,5,6,3,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,escude n.,baccanello p.,40,655,0,0,1,0,0,0.5,0.5,0.5,1,0,1,0,23,0,1,0.5,0.5652173913043478,0.5,0.5652173913043478,0.5,23,0,2,0,2,0,100,100,23,0,3.713572066704308,6.486160788944089
1,Adelaide,Australian Hardcourt Championships,1/3/00,3,enqvist t.,clement a.,5,56,0,0,6,3,6,3,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,clement a.,enqvist t.,56,5,0,0,0,0,0,0.5,0.5,0.5,0,1,0,1,0,23,0.5,1,0.5,0.5652173913043478,0.5,0.5652173913043478,0,23,0,2,0,2,100,100,0,23,4.043051268,1.791759469228055
1,Adelaide,Australian Hardcourt Championships,1/3/00,3,dosedel s.,ljubicic i.,63,77,0,0,6,4,6,2,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ljubicic i.,dosedel s.,77,63,0,0,0,0,0,0.5,0.5,0.5,0,1,0,1,0,23,0.5,0,0.5,0.4347826086956521,0.5,0.4347826086956521,0,23,0,2,0,2,100,100,0,23,4.356708826689592,4.1588830833596715
1,Adelaide,Australian Hardcourt Championships,1/3/00,3,henman t.,lisnard j.,11,134,0,0,3,6,6,4,6,2,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,henman t.,lisnard j.,11,134,0,0,1,0,0,0.5,0.5,0.5,1,1,1,1,23,36,1,1,0.5652173913043478,0.5277777777777778,0.5652173913043478,0.5277777777777778,23,36,2,3,2,3,100,100,23,36,2.4849066497880004,4.905274778
1,Adelaide,Australian Hardcourt Championships,1/3/00,3,hewitt l.,petrovic d.,24,208,0,0,6,0,6,2,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,petrovic d.,hewitt l.,208,24,0,0,0,0,0,0.5,0.5,0.5,1,1,1,1,27,24,1,1,0.5555555555555556,0.5833333333333334,0.5555555555555556,0.5833333333333334,27,24,3,3,3,3,100,100,27,24,5.342334251964811,3.218875824868201
1,Adelaide,Australian Hardcourt Championships,1/3/00,3,gambill j.m.,arthurs w.,58,105,0,0,3,6,7,6,6,4,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,arthurs w.,gambill j.m.,105,58,0,0,0,0,0,0.5,0.5,0.5,0,1,0,1,0,30,0.5,0,0.5,0.4666666666666667,0.5,0.4666666666666667,0,30,0,3,0,3,100,100,0,30,4.663439094112067,4.077537444
1,Adelaide,Australian Hardcourt Championships,1/3/00,3,norman m.,fromberg r.,15,81,0,0,7,5,6,4,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,norman m.,fromberg r.,15,81,0,0,1,0,0,0.5,0.5,0.5,1,1,1,1,20,35,1,1,0.6,0.5142857142857142,0.6,0.5142857142857142,20,35,2,3,2,3,100,100,20,35,2.772588722239781,4.406719247264253
1,Adelaide,Australian Hardcourt Championships,1/3/00,3,martin a.,sekulov j.,55,142,0,0,7,6,7,6,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,martin a.,sekulov j.,55,142,0,0,1,0,0,0.5,0.5,0.5,1,1,1,1,16,26,1,1,0.75,0.5384615384615384,0.75,0.5384615384615384,16,26,2,3,2,3,100,100,16,26,4.025351691,4.962844630259907
2,Chennai,Gold Flake Open,1/3/00,3,paes l.,boutter j.,145,137,0,0,6,4,7,6,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,paes l.,boutter j.,145,137,0,0,1,0,0,0.5,0.5,0.5,1,0,1,0,19,0,0,0.5,0.3684210526315789,0.5,0.3684210526315789,0.5,19,0,2,0,2,0,100,100,19,0,4.983606621708336,4.927253685157205
2,Chennai,Gold Flake Open,1/3/00,3,manta l.,zib t.,117,115,0,0,7,5,6,2,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,manta l.,zib t.,117,115,0,0,1,0,0,0.5,0.5,0.5,2,0,2,0,39,0,0.5,0.5,0.5128205128205128,0.5,0.5128205128205128,0.5,39,0,4,0,4,0,100,100,39,0,4.770684624465665,4.7535901911063645
2,Chennai,Gold Flake Open,1/3/00,3,jonsson f.,kroslak j.,127,103,0,0,6,3,6,3,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,kroslak j.,jonsson f.,103,127,0,0,0,0,0,0.5,0.5,0.5,0,1,0,1,0,17,0.5,0,0.5,0.2941176470588235,0.5,0.2941176470588235,0,17,0,2,0,2,100,100,0,17,4.6443908991413725,4.852030263919617
2,Chennai,Gold Flake Open,1/3/00,3,hantschk m.,tieleman l.,128,89,0,0,7,6,6,3,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,hantschk m.,tieleman l.,128,89,0,0,1,0,0,0.5,0.5,0.5,4,0,4,0,122,0,0.75,0.5,0.5081967213114754,0.5,0.5081967213114754,0.5,122,0,12,0,12,0,100,100,122,0,4.859812404361672,4.499809670330265
2,Chennai,Gold Flake Open,1/3/00,3,golmard j.,spottl m.,38,200,0,0,6,3,6,4,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,golmard j.,spottl m.,38,200,0,0,1,0,0,0.5,0.5,0.5,4,0,4,0,94,0,1,0.5,0.6063829787234043,0.5,0.6063829787234043,0.5,94,0,10,0,10,0,100,100,94,0,3.6635616461296463,5.303304908059076
2,Chennai,Gold Flake Open,1/3/00,3,delgado j.,black b.,162,67,0,0,6,2,7,6,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,delgado j.,black b.,162,67,0,0,1,0,0,0.5,0.5,0.5,2,0,2,0,46,0,0.5,0.5,0.5,0.5,0.5,0.5,46,0,5,0,5,0,100,100,46,0,5.093750200806762,4.219507705176107
2,Chennai,Gold Flake Open,1/3/00,3,damm m.,rochus c.,104,120,0,0,6,3,6,0,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,rochus c.,damm m.,120,104,0,0,0,0,0,0.5,0.5,0.5,0,3,0,3,0,72,0.5,0.6666666666666666,0.5,0.5555555555555556,0.5,0.5555555555555556,0,72,0,8,0,8,100,100,0,72,4.795790545596741,4.653960350157523
2,Chennai,Gold Flake Open,1/3/00,3,behrend t.,popp a.,116,124,0,0,6,4,4,6,6,1,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,behrend t.,popp a.,116,124,0,0,1,0,0,0.5,0.5,0.5,1,0,1,0,28,0,0,0.5,0.4285714285714285,0.5,0.4285714285714285,0.5,28,0,3,0,3,0,100,100,28,0,4.762173934797756,4.8283137373023015
2,Chennai,Gold Flake Open,1/3/00,3,ketola t.,ogorodov o.,163,135,0,0,7,5,4,6,6,4,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ogorodov o.,ketola t.,135,163,0,0,0,0,0,0.5,0.5,0.5,0,2,0,2,0,62,0.5,0.5,0.5,0.4838709677419355,0.5,0.4838709677419355,0,62,0,6,0,6,100,100,0,62,4.912654885736052,5.099866427824199
1,Adelaide,Australian Hardcourt Championships,1/3/00,3,hewitt l.,enqvist t.,24,5,0,0,3,6,6,3,6,2,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,hewitt l.,enqvist t.,24,5,0,0,1,0,0,0.5,0.5,0.5,2,2,2,2,38,41,1,1,0.6842105263157895,0.6097560975609756,0.6842105263157895,0.6097560975609756,38,41,5,4,5,4,100,100,38,41,3.218875824868201,1.791759469228055
1,Adelaide,Australian Hardcourt Championships,1/3/00,3,hewitt l.,escude n.,24,40,0,0,3,6,6,1,6,4,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,hewitt l.,escude n.,24,40,0,0,1,0,0,0.5,0.5,0.5,3,2,3,2,64,57,1,1,0.640625,0.5614035087719298,0.640625,0.5614035087719298,64,57,8,5,8,5,100,100,64,57,3.218875824868201,3.713572066704308
1,Adelaide,Australian Hardcourt Championships,1/3/00,3,enqvist t.,norman m.,5,15,0,0,3,6,6,2,6,2,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,enqvist t.,norman m.,5,15,0,0,1,0,0,0.5,0.5,0.5,3,2,3,2,67,42,0.6666666666666666,1,0.5373134328358209,0.5952380952380952,0.5373134328358209,0.5952380952380952,67,42,7,4,7,4,100,100,67,42,1.791759469228055,2.772588722239781
1,Adelaide,Australian Hardcourt Championships,1/3/00,3,norman m.,martin a.,15,55,0,0,6,4,6,3,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,martin a.,norman m.,55,15,0,0,0,0,0,0.5,0.5,0.5,2,3,2,3,42,67,1,0.6666666666666666,0.6190476190476191,0.5223880597014925,0.6190476190476191,0.5223880597014925,42,67,4,7,4,7,100,100,42,67,4.025351691,2.772588722239781
